"year","dOice","dTsVscales"
-61340,-43.94,-7.3530298818624
-61320,-43.33,-6.86765809589993
-61300,-43.75,-7.20184850590688
-61280,-43.93,-7.34507296733843
-61260,-44.23,-7.58378040305768
-61240,-42.67,-6.34250173731758
-61220,-44.39,-7.71109103544128
-61200,-43.16,-6.73239054899235
-61180,-43.78,-7.22571924947881
-61160,-42.83,-6.46981236970118
-61140,-42.96,-6.57325225851286
-61120,-45.19,-8.34764419735928
-61100,-43.82,-7.2575469075747
-61080,-44.63,-7.90205698401668
-61060,-42.75,-6.40615705350938
-61040,-42.1,-5.88895760945101
-61020,-46.01,-9.00011118832522
-61000,-43.76,-7.20980542043085
-60980,-44.03,-7.42464211257818
-60960,-44.37,-7.69517720639333
-60940,-43.12,-6.70056289089645
-60920,-42.21,-5.97648366921473
-60900,-43.84,-7.27346073662266
-60880,-43.55,-7.04271021542738
-60860,-44.12,-7.49625434329395
-60840,-43.6,-7.08249478804726
-60820,-43.14,-6.71647671994441
-60800,-45.05,-8.23624739402362
-60780,-42.52,-6.22314801945796
-60760,-43.67,-7.13819318971508
-60740,-43.88,-7.30528839471856
-60720,-43.38,-6.90744266851981
-60700,-43.48,-6.98701181375955
-60680,-42.48,-6.19132036136205
-60660,-43.88,-7.30528839471856
-60640,-42.04,-5.84121612230716
-60620,-43.57,-7.05862404447533
-60600,-43.34,-6.87561501042391
-60580,-43.44,-6.95518415566365
-60560,-43.13,-6.70851980542043
-60540,-42.63,-6.31067407922168
-60520,-42.65,-6.32658790826963
-60500,-43.01,-6.61303683113273
-60480,-43.02,-6.62099374565671
-60460,-42.61,-6.29476025017373
-60440,-44.4,-7.71904794996525
-60420,-42.01,-5.81734537873523
-60400,-43.82,-7.2575469075747
-60380,-44.35,-7.67926337734538
-60360,-42.18,-5.95261292564281
-60340,-42.56,-6.25497567755386
-60320,-44.03,-7.42464211257818
-60300,-42.47,-6.18336344683808
-60280,-42.46,-6.17540653231411
-60260,-42.87,-6.50164002779708
-60240,-42.05,-5.84917303683113
-60220,-43.19,-6.75626129256428
-60200,-42.96,-6.57325225851286
-60180,-43.94,-7.3530298818624
-60160,-43.31,-6.85174426685198
-60140,-42.45,-6.16744961779014
-60120,-43.68,-7.14615010423906
-60100,-43.4,-6.92335649756775
-60080,-43.65,-7.12227936066713
-60060,-43.15,-6.72443363446838
-60040,-42.58,-6.27088950660181
-60020,-43.8,-7.24163307852675
-60000,-42.33,-6.07196664350243
-59980,-43.39,-6.91539958304378
-59960,-43.54,-7.0347533009034
-59940,-42.87,-6.50164002779708
-59920,-41.57,-5.46724113968033
-59900,-42.7,-6.36637248088951
-59880,-43.89,-7.31324530924253
-59860,-42.11,-5.89691452397498
-59840,-43.67,-7.13819318971508
-59820,-44.15,-7.52012508686588
-59800,-44.05,-7.44055594162613
-59780,-42.77,-6.42207088255733
-59760,-43.76,-7.20980542043085
-59740,-41.95,-5.76960389159139
-59720,-41.66,-5.53885337039611
-59700,-42.1,-5.88895760945101
-59680,-42.91,-6.53346768589298
-59660,-42.63,-6.31067407922168
-59640,-43.32,-6.85970118137596
-59620,-42.77,-6.42207088255733
-59600,-43.69,-7.15410701876303
-59580,-43.72,-7.17797776233495
-59560,-42.51,-6.21519110493398
-59540,-44.19,-7.55195274496178
-59520,-44.28,-7.62356497567755
-59500,-42.8,-6.44594162612925
-59480,-41.75,-5.61046560111188
-59460,-41.84,-5.68207783182766
-59440,-42.31,-6.05605281445448
-59420,-39.77,-4.03499652536484
-59400,-38.18,-2.76984711605281
-59380,-37.68,-2.37200138985407
-59360,-37.72,-2.40382904794996
-59340,-38.46,-2.99264072272412
-59320,-37.61,-2.31630298818624
-59300,-40.49,-4.60789437109104
-59280,-42.43,-6.15153578874218
-59260,-41.31,-5.26036136205699
-59240,-42.72,-6.38228630993746
-59220,-44.35,-7.67926337734538
-59200,-43.09,-6.67669214732453
-59180,-42.68,-6.35045865184156
-59160,-41.74,-5.60250868658791
-59140,-44.19,-7.55195274496178
-59120,-41.94,-5.76164697706741
-59100,-42.69,-6.35841556636553
-59080,-42.2,-5.96852675469076
-59060,-40.83,-4.87842946490618
-59040,-37.82,-2.48339819318972
-59020,-37.57,-2.28447533009034
-59000,-38.17,-2.76189020152884
-58980,-38.38,-2.92898540653232
-58960,-37.89,-2.53909659485754
-58940,-38.42,-2.96081306462822
-58920,-38.64,-3.13586518415566
-58900,-38.45,-2.98468380820014
-58880,-39.36,-3.70876302988186
-58860,-38.87,-3.31887421820709
-58840,-40.33,-4.48058373870743
-58820,-40.55,-4.65563585823488
-58800,-40.6,-4.69542043085476
-58780,-41.5,-5.41154273801251
-58760,-40.36,-4.50445448227936
-58740,-39.84,-4.09069492703266
-58720,-39.35,-3.70080611535789
-58700,-38.2,-2.78576094510077
-58680,-39.93,-4.16230715774844
-58660,-39.01,-3.43027102154274
-58640,-39.35,-3.70080611535789
-58620,-39.04,-3.45414176511466
-58600,-40.94,-4.96595552466991
-58580,-40.96,-4.98186935371786
-58560,-40.68,-4.75907574704656
-58540,-41.91,-5.73777623349548
-58520,-42.58,-6.27088950660181
-58500,-42.04,-5.84121612230716
-58480,-43.35,-6.88357192494788
-58460,-42.28,-6.03218207088256
-58440,-41.99,-5.80143154968729
-58420,-41.91,-5.73777623349548
-58400,-43.51,-7.01088255733148
-58380,-41.88,-5.71390548992356
-58360,-43.12,-6.70056289089645
-58340,-42.12,-5.90487143849896
-58320,-43.13,-6.70851980542043
-58300,-41.02,-5.02961084086171
-58280,-41.83,-5.67412091730368
-58260,-42.08,-5.87304378040306
-58240,-38.73,-3.20747741487144
-58220,-37.85,-2.50726893676164
-58200,-38.99,-3.41435719249479
-58180,-38.36,-2.91307157748436
-58160,-40.53,-4.63972202918694
-58140,-42.55,-6.24701876302988
-58120,-41.18,-5.15692147324531
-58100,-42.92,-6.54142460041696
-58080,-41.44,-5.36380125086866
-58060,-42.11,-5.89691452397498
-58040,-42.2,-5.96852675469076
-58020,-38.91,-3.35070187630299
-58000,-38.26,-2.83350243224461
-57980,-38.17,-2.76189020152884
-57960,-40,-4.21800555941626
-57940,-40.01,-4.22596247394024
-57920,-40.24,-4.40897150799166
-57900,-39.94,-4.17026407227241
-57880,-39.59,-3.89177206393329
-57860,-38.27,-2.84145934676859
-57840,-38.79,-3.25521890201529
-57820,-38.87,-3.31887421820709
-57800,-38.77,-3.23930507296734
-57780,-38.59,-3.09608061153579
-57760,-38.8,-3.26317581653926
-57740,-39.09,-3.49392633773454
-57720,-39.51,-3.82811674774149
-57700,-39.59,-3.89177206393329
-57680,-39.21,-3.58940931202224
-57660,-40.59,-4.68746351633079
-57640,-38.46,-2.99264072272412
-57620,-39.65,-3.93951355107714
-57600,-39.16,-3.54962473940236
-57580,-38.15,-2.74597637248089
-57560,-40.01,-4.22596247394024
-57540,-39.48,-3.80424600416956
-57520,-39.04,-3.45414176511466
-57500,-39.18,-3.56553856845031
-57480,-40.64,-4.72724808895066
-57460,-39.23,-3.60532314107019
-57440,-39.62,-3.91564280750521
-57420,-39.37,-3.71671994440584
-57400,-40.47,-4.59198054204309
-57380,-39.72,-3.99521195274496
-57360,-39.7,-3.97929812369701
-57340,-39.32,-3.67693537178596
-57320,-39.91,-4.14639332870048
-57300,-40,-4.21800555941626
-57280,-40.69,-4.76703266157053
-57260,-40.64,-4.72724808895066
-57240,-40.42,-4.55219596942321
-57220,-40.53,-4.63972202918694
-57200,-40.79,-4.84660180681028
-57180,-39.52,-3.83607366226546
-57160,-40.67,-4.75111883252259
-57140,-40.79,-4.84660180681028
-57120,-40.48,-4.59993745656706
-57100,-40.84,-4.88638637943016
-57080,-40.14,-4.32940236275191
-57060,-41.67,-5.54681028492008
-57040,-41.48,-5.39562890896456
-57020,-40.95,-4.97391243919389
-57000,-39.38,-3.72467685892981
-56980,-40.61,-4.70337734537874
-56960,-41.01,-5.02165392633773
-56940,-40.57,-4.67154968728284
-56920,-40.1,-4.29757470465601
-56900,-40.16,-4.34531619179986
-56880,-40.03,-4.24187630298819
-56860,-41.41,-5.33993050729673
-56840,-41.05,-5.05348158443363
-56820,-40.34,-4.48854065323141
-56800,-39.29,-3.65306462821404
-56780,-40.49,-4.60789437109104
-56760,-40.22,-4.39305767894371
-56740,-40,-4.21800555941626
-56720,-40.32,-4.47262682418346
-56700,-39.54,-3.85198749131341
-56680,-39.76,-4.02703961084086
-56660,-40.82,-4.87047255038221
-56640,-40.55,-4.65563585823488
-56620,-40.26,-4.42488533703961
-56600,-40.6,-4.69542043085476
-56580,-41.05,-5.05348158443363
-56560,-41.27,-5.22853370396109
-56540,-41.5,-5.41154273801251
-56520,-40.79,-4.84660180681028
-56500,-41.36,-5.30014593467686
-56480,-41.06,-5.06143849895761
-56460,-41.27,-5.22853370396109
-56440,-42.34,-6.07992355802641
-56420,-42.1,-5.88895760945101
-56400,-41.52,-5.42745656706046
-56380,-41.84,-5.68207783182766
-56360,-43.52,-7.01883947185546
-56340,-42.35,-6.08788047255038
-56320,-41.7,-5.57068102849201
-56300,-41.9,-5.72981931897151
-56280,-42.84,-6.47776928422516
-56260,-43.51,-7.01088255733148
-56240,-40.97,-4.98982626824183
-56220,-41.83,-5.67412091730368
-56200,-42.32,-6.06400972897846
-56180,-43.27,-6.81991660875608
-56160,-43.07,-6.66077831827658
-56140,-41.99,-5.80143154968729
-56120,-41.46,-5.37971507991661
-56100,-41.86,-5.69799166087561
-56080,-42.25,-6.00831132731063
-56060,-43.21,-6.77217512161223
-56040,-42.97,-6.58120917303683
-56020,-42.23,-5.99239749826268
-56000,-42.34,-6.07992355802641
-55980,-44.25,-7.59969423210563
-55960,-42.05,-5.84917303683113
-55940,-42.49,-6.19927727588603
-55920,-43.54,-7.0347533009034
-55900,-43.59,-7.07453787352328
-55880,-43.12,-6.70056289089645
-55860,-40.64,-4.72724808895066
-55840,-43.91,-7.32915913829048
-55820,-44.05,-7.44055594162613
-55800,-41.97,-5.78551772063933
-55780,-41.11,-5.10122307157748
-55760,-39.86,-4.10660875608061
-55740,-39.78,-4.04295343988881
-55720,-38.97,-3.39844336344684
-55700,-39.07,-3.47801250868659
-55680,-38.21,-2.79371785962474
-55660,-39.3,-3.66102154273801
-55640,-39.36,-3.70876302988186
-55620,-39.5,-3.82015983321751
-55600,-39.56,-3.86790132036136
-55580,-40,-4.21800555941626
-55560,-38.98,-3.40640027797081
-55540,-39.96,-4.18617790132036
-55520,-38.67,-3.15973592772759
-55500,-39.55,-3.85994440583739
-55480,-39.2,-3.58145239749827
-55460,-39.34,-3.69284920083392
-55440,-37.81,-2.47544127866574
-55420,-39.68,-3.96338429464906
-55400,-42.1,-5.88895760945101
-55380,-41.3,-5.25240444753301
-55360,-41.27,-5.22853370396109
-55340,-41.55,-5.45132731063238
-55320,-40.95,-4.97391243919389
-55300,-42.57,-6.26293259207783
-55280,-43.42,-6.93927032661571
-55260,-43.98,-7.3848575399583
-55240,-42.05,-5.84917303683113
-55220,-43.58,-7.0665809589993
-55200,-42.75,-6.40615705350938
-55180,-42.12,-5.90487143849896
-55160,-43.61,-7.09045170257123
-55140,-41.81,-5.65820708825574
-55120,-41.1,-5.09326615705351
-55100,-44.02,-7.41668519805421
-55080,-42.46,-6.17540653231411
-55060,-42.86,-6.49368311327311
-55040,-42.99,-6.59712300208478
-55020,-42.29,-6.04013898540653
-55000,-43.13,-6.70851980542043
-54980,-40.24,-4.40897150799166
-54960,-38.86,-3.31091730368311
-54940,-37.08,-1.89458651841557
-54920,-37.65,-2.34813064628214
-54900,-39.07,-3.47801250868659
-54880,-41.14,-5.12509381514941
-54860,-41.01,-5.02165392633773
-54840,-42.64,-6.31863099374566
-54820,-40.95,-4.97391243919389
-54800,-43.42,-6.93927032661571
-54780,-41.06,-5.06143849895761
-54760,-40.82,-4.87047255038221
-54740,-42.69,-6.35841556636553
-54720,-43.01,-6.61303683113273
-54700,-42.34,-6.07992355802641
-54680,-42.69,-6.35841556636553
-54660,-41.76,-5.61842251563586
-54640,-42.62,-6.30271716469771
-54620,-43.15,-6.72443363446838
-54600,-42.17,-5.94465601111883
-54580,-42.01,-5.81734537873523
-54560,-42.69,-6.35841556636553
-54540,-43.23,-6.78808895066018
-54520,-42.62,-6.30271716469771
-54500,-42.43,-6.15153578874218
-54480,-43.64,-7.11432244614316
-54460,-43.68,-7.14615010423906
-54440,-41.78,-5.63433634468381
-54420,-43.26,-6.8119596942321
-54400,-42.67,-6.34250173731758
-54380,-43,-6.60507991660876
-54360,-42.09,-5.88100069492704
-54340,-42.99,-6.59712300208478
-54320,-41.81,-5.65820708825574
-54300,-43.08,-6.66873523280056
-54280,-42.82,-6.46185545517721
-54260,-42.59,-6.27884642112578
-54240,-41.94,-5.76164697706741
-54220,-43.61,-7.09045170257123
-54200,-39.97,-4.19413481584434
-54180,-37.77,-2.44361362056984
-54160,-39.6,-3.89972897845726
-54140,-39.18,-3.56553856845031
-54120,-39.14,-3.53371091035441
-54100,-38.62,-3.11995135510771
-54080,-38.94,-3.37457261987491
-54060,-38.44,-2.97672689367616
-54040,-38.65,-3.14382209867964
-54020,-39.31,-3.66897845726199
-54000,-41.61,-5.49906879777623
-53980,-41.35,-5.29218902015289
-53960,-41.19,-5.16487838776928
-53940,-38.85,-3.30296038915914
-53920,-38.79,-3.25521890201529
-53900,-38.21,-2.79371785962474
-53880,-37.51,-2.23673384294649
-53860,-37.7,-2.38791521890202
-53840,-38.31,-2.87328700486449
-53820,-38.26,-2.83350243224461
-53800,-38.87,-3.31887421820709
-53780,-38.29,-2.85737317581654
-53760,-38.38,-2.92898540653232
-53740,-39.73,-4.00316886726893
-53720,-39.01,-3.43027102154274
-53700,-39.12,-3.51779708130646
-53680,-39.78,-4.04295343988881
-53660,-38.77,-3.23930507296734
-53640,-39.64,-3.93155663655316
-53620,-37.98,-2.61070882557331
-53600,-38.06,-2.67436414176512
-53580,-38.88,-3.32683113273107
-53560,-38.33,-2.88920083391244
-53540,-39.14,-3.53371091035441
-53520,-38.72,-3.19952050034746
-53500,-39.24,-3.61328005559416
-53480,-38.15,-2.74597637248089
-53460,-39.25,-3.62123697011814
-53440,-38.85,-3.30296038915914
-53420,-38.68,-3.16769284225156
-53400,-39.37,-3.71671994440584
-53380,-39.59,-3.89177206393329
-53360,-38.21,-2.79371785962474
-53340,-37.89,-2.53909659485754
-53320,-39.76,-4.02703961084086
-53300,-39.65,-3.93951355107714
-53280,-38.82,-3.27908964558721
-53260,-38.72,-3.19952050034746
-53240,-38.59,-3.09608061153579
-53220,-38.28,-2.84941626129257
-53200,-38.49,-3.01651146629604
-53180,-39.06,-3.47005559416261
-53160,-40.55,-4.65563585823488
-53140,-38.54,-3.05629603891591
-53120,-39.43,-3.76446143154969
-53100,-39.29,-3.65306462821404
-53080,-39.59,-3.89177206393329
-53060,-39.6,-3.89972897845726
-53040,-38.83,-3.28704656011119
-53020,-39.12,-3.51779708130646
-53000,-38.21,-2.79371785962474
-52980,-39.41,-3.74854760250174
-52960,-39.1,-3.50188325225851
-52940,-39.34,-3.69284920083392
-52920,-39.42,-3.75650451702571
-52900,-39.33,-3.68489228630994
-52880,-39.7,-3.97929812369701
-52860,-38.96,-3.39048644892286
-52840,-39.31,-3.66897845726199
-52820,-39.09,-3.49392633773454
-52800,-39.6,-3.89972897845726
-52780,-38.43,-2.96876997915219
-52760,-39.43,-3.76446143154969
-52740,-39.87,-4.11456567060458
-52720,-39.35,-3.70080611535789
-52700,-39.73,-4.00316886726893
-52680,-39.4,-3.74059068797776
-52660,-39.45,-3.78037526059764
-52640,-39.55,-3.85994440583739
-52620,-40.09,-4.28961779013204
-52600,-39.88,-4.12252258512856
-52580,-38.83,-3.28704656011119
-52560,-38.68,-3.16769284225156
-52540,-39.46,-3.78833217512161
-52520,-39.89,-4.13047949965254
-52500,-39.45,-3.78037526059764
-52480,-38.19,-2.77780403057679
-52460,-38.79,-3.25521890201529
-52440,-39.18,-3.56553856845031
-52420,-39.69,-3.97134120917304
-52400,-38.9,-3.34274496177901
-52380,-40.07,-4.27370396108409
-52360,-39.92,-4.15435024322446
-52340,-39.5,-3.82015983321751
-52320,-39.05,-3.46209867963864
-52300,-39.96,-4.18617790132036
-52280,-39.02,-3.43822793606672
-52260,-39.75,-4.01908269631689
-52240,-38.65,-3.14382209867964
-52220,-39,-3.42231410701876
-52200,-38.3,-2.86533009034051
-52180,-38.9,-3.34274496177901
-52160,-39.29,-3.65306462821404
-52140,-39.42,-3.75650451702571
-52120,-38.81,-3.27113273106324
-52100,-39.04,-3.45414176511466
-52080,-39.46,-3.78833217512161
-52060,-39.89,-4.13047949965254
-52040,-39.81,-4.06682418346074
-52020,-39.58,-3.88381514940931
-52000,-39.41,-3.74854760250174
-51980,-39.09,-3.49392633773454
-51960,-39.3,-3.66102154273801
-51940,-39.45,-3.78037526059764
-51920,-38.57,-3.08016678248784
-51900,-39.96,-4.18617790132036
-51880,-39.7,-3.97929812369701
-51860,-39.78,-4.04295343988881
-51840,-39.45,-3.78037526059764
-51820,-40.39,-4.52832522585129
-51800,-40.19,-4.36918693537178
-51780,-39.49,-3.81220291869354
-51760,-39.36,-3.70876302988186
-51740,-39.41,-3.74854760250174
-51720,-38.98,-3.40640027797081
-51700,-39.02,-3.43822793606672
-51680,-38.91,-3.35070187630299
-51660,-39.46,-3.78833217512161
-51640,-40.17,-4.35327310632384
-51620,-41.8,-5.65025017373176
-51600,-40.3,-4.45671299513551
-51580,-41.74,-5.60250868658791
-51560,-41.42,-5.34788742182071
-51540,-40.62,-4.71133425990271
-51520,-40.51,-4.62380820013898
-51500,-41.87,-5.70594857539958
-51480,-40.87,-4.91025712300208
-51460,-40.25,-4.41692842251564
-51440,-39.91,-4.14639332870048
-51420,-39.78,-4.04295343988881
-51400,-40.24,-4.40897150799166
-51380,-39.71,-3.98725503822099
-51360,-40.77,-4.83068797776234
-51340,-39.41,-3.74854760250174
-51320,-39.83,-4.08273801250869
-51300,-40.56,-4.66359277275886
-51280,-41.28,-5.23649061848506
-51260,-41.07,-5.06939541348159
-51240,-40.32,-4.47262682418346
-51220,-41.12,-5.10917998610146
-51200,-39.82,-4.07478109798471
-51180,-40.02,-4.23391938846421
-51160,-41.3,-5.25240444753301
-51140,-40.19,-4.36918693537178
-51120,-40.88,-4.91821403752606
-51100,-41.29,-5.24444753300903
-51080,-40.03,-4.24187630298819
-51060,-40.24,-4.40897150799166
-51040,-39.87,-4.11456567060458
-51020,-39.96,-4.18617790132036
-51000,-41.01,-5.02165392633773
-50980,-39.65,-3.93951355107714
-50960,-40.62,-4.71133425990271
-50940,-41.87,-5.70594857539958
-50920,-40.39,-4.52832522585129
-50900,-39.7,-3.97929812369701
-50880,-40.34,-4.48854065323141
-50860,-39.87,-4.11456567060458
-50840,-40.64,-4.72724808895066
-50820,-41.12,-5.10917998610146
-50800,-40.21,-4.38510076441974
-50780,-40.68,-4.75907574704656
-50760,-39.99,-4.21004864489229
-50740,-40.73,-4.79886031966643
-50720,-40.23,-4.40101459346768
-50700,-40.2,-4.37714384989576
-50680,-40.86,-4.90230020847811
-50660,-39.22,-3.59736622654621
-50640,-39.92,-4.15435024322446
-50620,-40.5,-4.61585128561501
-50600,-40.35,-4.49649756775539
-50580,-41.09,-5.08530924252954
-50560,-40.68,-4.75907574704656
-50540,-40.37,-4.51241139680333
-50520,-40.7,-4.77498957609451
-50500,-38.81,-3.27113273106324
-50480,-39.87,-4.11456567060458
-50460,-41.38,-5.31605976372481
-50440,-40.24,-4.40897150799166
-50420,-40.65,-4.73520500347463
-50400,-40.4,-4.53628214037526
-50380,-40.22,-4.39305767894371
-50360,-40.19,-4.36918693537178
-50340,-40.95,-4.97391243919389
-50320,-41.39,-5.32401667824879
-50300,-39.98,-4.20209173036831
-50280,-41.43,-5.35584433634468
-50260,-41.2,-5.17283530229326
-50240,-40.17,-4.35327310632384
-50220,-40.25,-4.41692842251564
-50200,-40.33,-4.48058373870743
-50180,-40.77,-4.83068797776234
-50160,-40.59,-4.68746351633079
-50140,-39.96,-4.18617790132036
-50120,-41.47,-5.38767199444058
-50100,-41.09,-5.08530924252954
-50080,-40.68,-4.75907574704656
-50060,-39.59,-3.89177206393329
-50040,-41.17,-5.14896455872134
-50020,-39.06,-3.47005559416261
-50000,-39.81,-4.06682418346074
-49980,-40.84,-4.88638637943016
-49960,-41.13,-5.11713690062544
-49940,-40.41,-4.54423905489923
-49920,-41.14,-5.12509381514941
-49900,-40.92,-4.95004169562196
-49880,-41.31,-5.26036136205699
-49860,-40.27,-4.43284225156359
-49840,-40.32,-4.47262682418346
-49820,-40.53,-4.63972202918694
-49800,-40.84,-4.88638637943016
-49780,-40.04,-4.24983321751216
-49760,-40.9,-4.93412786657401
-49740,-40.6,-4.69542043085476
-49720,-40.07,-4.27370396108409
-49700,-40.3,-4.45671299513551
-49680,-40.8,-4.85455872133426
-49660,-39.94,-4.17026407227241
-49640,-40.7,-4.77498957609451
-49620,-39.93,-4.16230715774844
-49600,-40.94,-4.96595552466991
-49580,-41.1,-5.09326615705351
-49560,-41.78,-5.63433634468381
-49540,-40.7,-4.77498957609451
-49520,-41.24,-5.20466296038916
-49500,-41.51,-5.41949965253648
-49480,-41.13,-5.11713690062544
-49460,-41.52,-5.42745656706046
-49440,-42.03,-5.83325920778318
-49420,-41.75,-5.61046560111188
-49400,-42.67,-6.34250173731758
-49380,-42.45,-6.16744961779014
-49360,-41.99,-5.80143154968729
-49340,-42.38,-6.11175121612231
-49320,-40.94,-4.96595552466991
-49300,-41.92,-5.74573314801946
-49280,-41.19,-5.16487838776928
-49260,-40.43,-4.56015288394719
-49240,-38.41,-2.95285615010424
-49220,-39.38,-3.72467685892981
-49200,-39.01,-3.43027102154274
-49180,-39.18,-3.56553856845031
-49160,-39.94,-4.17026407227241
-49140,-39.61,-3.90768589298124
-49120,-40.65,-4.73520500347463
-49100,-42.21,-5.97648366921473
-49080,-41.97,-5.78551772063933
-49060,-41.91,-5.73777623349548
-49040,-40.31,-4.46466990965949
-49020,-40.25,-4.41692842251564
-49000,-39.19,-3.57349548297429
-48980,-39.66,-3.94747046560111
-48960,-39.74,-4.01112578179291
-48940,-39.06,-3.47005559416261
-48920,-39.6,-3.89972897845726
-48900,-39.92,-4.15435024322446
-48880,-40.05,-4.25779013203613
-48860,-39.92,-4.15435024322446
-48840,-39.54,-3.85198749131341
-48820,-40.99,-5.00574009728979
-48800,-41.44,-5.36380125086866
-48780,-40.68,-4.75907574704656
-48760,-41.62,-5.50702571230021
-48740,-40.57,-4.67154968728284
-48720,-40.4,-4.53628214037526
-48700,-41.22,-5.18874913134121
-48680,-42.02,-5.82530229325921
-48660,-40.42,-4.55219596942321
-48640,-41.11,-5.10122307157748
-48620,-41.43,-5.35584433634468
-48600,-41.53,-5.43541348158444
-48580,-41.68,-5.55476719944406
-48560,-40.91,-4.94208478109798
-48540,-40.55,-4.65563585823488
-48520,-40.5,-4.61585128561501
-48500,-41.17,-5.14896455872134
-48480,-41.67,-5.54681028492008
-48460,-41.32,-5.26831827658096
-48440,-43,-6.60507991660876
-48420,-41.4,-5.33197359277276
-48400,-42.98,-6.5891660875608
-48380,-42.54,-6.23906184850591
-48360,-42.35,-6.08788047255038
-48340,-41.47,-5.38767199444058
-48320,-42.86,-6.49368311327311
-48300,-43.34,-6.87561501042391
-48280,-42.79,-6.43798471160528
-48260,-43.6,-7.08249478804726
-48240,-44.33,-7.66334954829743
-48220,-42.87,-6.50164002779708
-48200,-42.94,-6.5573384294649
-48180,-43.74,-7.19389159138291
-48160,-43.78,-7.22571924947881
-48140,-45.08,-8.26011813759555
-48120,-44.52,-7.81453092425296
-48100,-43.27,-6.81991660875608
-48080,-43.39,-6.91539958304378
-48060,-43.67,-7.13819318971508
-48040,-42.51,-6.21519110493398
-48020,-41.8,-5.65025017373176
-48000,-44.09,-7.47238359972203
-47980,-42.3,-6.04809589993051
-47960,-43.64,-7.11432244614316
-47940,-41.85,-5.69003474635164
-47920,-43.94,-7.3530298818624
-47900,-43.41,-6.93131341209173
-47880,-42.64,-6.31863099374566
-47860,-42.19,-5.96056984016678
-47840,-40.51,-4.62380820013898
-47820,-43.07,-6.66077831827658
-47800,-43.78,-7.22571924947881
-47780,-42.98,-6.5891660875608
-47760,-43.97,-7.37690062543433
-47740,-44.6,-7.87818624044476
-47720,-43.48,-6.98701181375955
-47700,-42.45,-6.16744961779014
-47680,-43.38,-6.90744266851981
-47660,-42.86,-6.49368311327311
-47640,-42.1,-5.88895760945101
-47620,-41.32,-5.26831827658096
-47600,-42.42,-6.14357887421821
-47580,-41.37,-5.30810284920083
-47560,-42.81,-6.45389854065323
-47540,-41.16,-5.14100764419736
-47520,-43.73,-7.18593467685893
-47500,-43.67,-7.13819318971508
-47480,-43.89,-7.31324530924253
-47460,-44.61,-7.88614315496873
-47440,-42.14,-5.92078526754691
-47420,-44.67,-7.93388464211258
-47400,-43.06,-6.65282140375261
-47380,-42.54,-6.23906184850591
-47360,-42.26,-6.01626824183461
-47340,-41.73,-5.59455177206393
-47320,-41.91,-5.73777623349548
-47300,-41.8,-5.65025017373176
-47280,-43.23,-6.78808895066018
-47260,-42.87,-6.50164002779708
-47240,-43.72,-7.17797776233495
-47220,-42.6,-6.28680333564976
-47200,-41.66,-5.53885337039611
-47180,-42.85,-6.48572619874913
-47160,-44.26,-7.6076511466296
-47140,-42.84,-6.47776928422516
-47120,-41.9,-5.72981931897151
-47100,-41.25,-5.21261987491313
-47080,-42.53,-6.23110493398193
-47060,-43.09,-6.67669214732453
-47040,-42.88,-6.50959694232106
-47020,-43.35,-6.88357192494788
-47000,-42.82,-6.46185545517721
-46980,-42.54,-6.23906184850591
-46960,-43.01,-6.61303683113273
-46940,-41.6,-5.49111188325226
-46920,-42.64,-6.31863099374566
-46900,-41,-5.01369701181376
-46880,-43.61,-7.09045170257123
-46860,-40.54,-4.64767894371091
-46840,-41.04,-5.04552466990966
-46820,-37.07,-1.88662960389159
-46800,-37.28,-2.05372480889507
-46780,-37.21,-1.99802640722724
-46760,-38.44,-2.97672689367616
-46740,-38.25,-2.82554551772064
-46720,-37.72,-2.40382904794996
-46700,-37.63,-2.33221681723419
-46680,-38.24,-2.81758860319667
-46660,-38.34,-2.89715774843642
-46640,-37.45,-2.18899235580264
-46620,-37.78,-2.45157053509382
-46600,-38.63,-3.12790826963169
-46580,-39.41,-3.74854760250174
-46560,-39.01,-3.43027102154274
-46540,-38.55,-3.06425295343989
-46520,-38.56,-3.07220986796387
-46500,-38.3,-2.86533009034051
-46480,-37.42,-2.16512161223072
-46460,-38,-2.62662265462127
-46440,-38.65,-3.14382209867964
-46420,-39.09,-3.49392633773454
-46400,-39.33,-3.68489228630994
-46380,-38.58,-3.08812369701181
-46360,-39.21,-3.58940931202224
-46340,-38.47,-3.00059763724809
-46320,-39.55,-3.85994440583739
-46300,-38.91,-3.35070187630299
-46280,-38.85,-3.30296038915914
-46260,-38.93,-3.36661570535094
-46240,-38.72,-3.19952050034746
-46220,-38.64,-3.13586518415566
-46200,-38.86,-3.31091730368311
-46180,-39.09,-3.49392633773454
-46160,-38.63,-3.12790826963169
-46140,-38.98,-3.40640027797081
-46120,-39.37,-3.71671994440584
-46100,-39.36,-3.70876302988186
-46080,-38.81,-3.27113273106324
-46060,-38.41,-2.95285615010424
-46040,-38.02,-2.64253648366922
-46020,-38.71,-3.19156358582349
-46000,-39.4,-3.74059068797776
-45980,-39,-3.42231410701876
-45960,-40.4,-4.53628214037526
-45940,-39.58,-3.88381514940931
-45920,-39.05,-3.46209867963864
-45900,-39.47,-3.79628908964559
-45880,-38.9,-3.34274496177901
-45860,-39.71,-3.98725503822099
-45840,-39.17,-3.55758165392634
-45820,-40.45,-4.57606671299514
-45800,-39.43,-3.76446143154969
