"year","Ts","dOsea","dTsVscales"
-288000,0.672456000000003,4.02,-3.06880540358388
-287000,1.113494,3.89,-2.20685665809348
-286000,1.352936,3.82,-1.73889985727878
-285000,1.284384,3.84,-1.87287541131463
-284000,1.215944,3.86,-2.00663207659372
-283000,1.181766,3.87,-2.07342832594949
-282000,0.807656,3.98,-2.80457540437679
-281000,0.0363739999999999,4.21,-4.31194110148074
-280000,0.269544000000001,4.14,-3.85624207104345
-279000,-0.029994000000003,4.23,-4.44164832476016
-278000,-0.294346,4.31,-4.95828833031042
-277000,-0.720096,4.44,-5.79035876050587
-276000,-0.261399999999998,4.3,-4.89389985727878
-275000,-0.524184,4.38,-5.4074754202347
-274000,-0.524184,4.38,-5.4074754202347
-273000,-0.720096,4.44,-5.79035876050587
-272000,-0.720096,4.44,-5.79035876050587
-271000,-0.915,4.5,-6.17127210196639
-270000,-0.947385999999998,4.51,-6.23456613121432
-269000,-0.979743999999997,4.52,-6.29780543827307
-268000,-0.360153999999999,4.33,-5.08690110980614
-267000,-0.915,4.5,-6.17127210196639
-266000,-0.915,4.5,-6.17127210196639
-265000,-0.720096,4.44,-5.79035876050587
-264000,-0.654904,4.42,-5.66294986917222
-263000,-0.785176,4.46,-5.91754876308278
-262000,-0.752650000000001,4.45,-5.85398112288892
-261000,-0.979743999999997,4.52,-6.29780543827307
-260000,-0.785176,4.46,-5.91754876308278
-259000,-0.979743999999997,4.52,-6.29780543827307
-258000,-0.947385999999998,4.51,-6.23456613121432
-257000,-1.07665,4.55,-6.48719502631423
-256000,-0.687513999999999,4.43,-5.72668167593364
-255000,-0.491433999999999,4.37,-5.34347000252736
-254000,-1.141114,4.57,-6.61318114072907
-253000,-0.979743999999997,4.52,-6.29780543827307
-252000,-1.333834,4.63,-6.98982615143316
-251000,-1.173304,4.58,-6.67609211465271
-250000,-0.915,4.5,-6.17127210196639
-249000,-0.458656,4.36,-5.27940986263083
-248000,-0.524184,4.38,-5.4074754202347
-247000,-0.294346,4.31,-4.95828833031042
-246000,-0.524184,4.38,-5.4074754202347
-245000,0.169446,4.17,-4.05186998865168
-244000,0.571350000000002,4.05,-3.26640332000277
-243000,1.490376,3.78,-1.47029208293688
-242000,1.835936,3.68,-0.794942093839206
-241000,2.324424,3.54,0.159741218680622
-240000,2.676704,3.44,0.848224533182682
-239000,2.676704,3.44,0.848224533182682
-238000,2.429814,3.51,0.365711630044801
-237000,2.570726,3.47,0.641104955845623
-236000,1.905384,3.66,-0.659215429749443
-235000,1.731974,3.71,-0.99812167355495
-234000,1.284384,3.84,-1.87287541131463
-233000,0.841525999999998,3.97,-2.73838109910205
-232000,0.169446,4.17,-4.05186998865168
-231000,0.00317600000000162,4.22,-4.37682207421503
-230000,-0.261399999999998,4.3,-4.89389985727878
-229000,0.672456000000003,4.02,-3.06880540358388
-228000,0.102854,4.19,-4.18201498944458
-227000,0.102854,4.19,-4.18201498944458
-226000,-0.228425999999999,4.29,-4.82945666205796
-225000,-0.195424000000001,4.28,-4.76495874464796
-224000,-0.556905999999999,4.39,-5.47142611575286
-223000,-0.720096,4.44,-5.79035876050587
-222000,-0.524184,4.38,-5.4074754202347
-221000,-0.029994000000003,4.23,-4.44164832476016
-220000,0.807656,3.98,-2.80457540437679
-219000,0.943304,3.94,-2.53946985014272
-218000,1.697376,3.72,-1.0657387557485
-217000,2.535456,3.48,0.572174541111639
-216000,2.359526,3.53,0.228343300279495
-215000,2.324424,3.54,0.159741218680622
-214000,2.254304,3.56,0.0227012220504288
-213000,1.94015,3.65,-0.591270014420792
-212000,2.079494,3.61,-0.318941131214323
-211000,2.1144,3.6,-0.25072210493974
-210000,2.219286,3.57,-0.045736692980888
-209000,1.974944,3.64,-0.523269876902948
-208000,1.731974,3.71,-0.99812167355495
-207000,1.490376,3.78,-1.47029208293688
-206000,1.524806,3.77,-1.40300333387845
-205000,1.352936,3.82,-1.73889985727878
-204000,1.490376,3.78,-1.47029208293688
-203000,2.079494,3.61,-0.318941131214323
-202000,2.009766,3.63,-0.455215017195928
-201000,2.359526,3.53,0.228343300279495
-2e+05,2.359526,3.53,0.228343300279495
-199000,2.219286,3.57,-0.045736692980888
-198000,1.352936,3.82,-1.73889985727878
-197000,1.628264,3.74,-1.20080875356803
-196000,1.352936,3.82,-1.73889985727878
-195000,1.045334,3.91,-2.34006610148073
-194000,1.284384,3.84,-1.87287541131463
-193000,1.011296,3.92,-2.40658873989058
-192000,1.559264,3.76,-1.33565986263083
-191000,0.302965999999999,4.13,-3.79092332079568
-190000,-0.195424000000001,4.28,-4.76495874464796
-189000,-0.556905999999999,4.39,-5.47142611575286
-188000,-0.785176,4.46,-5.91754876308278
-187000,-0.5896,4.4,-5.53532208908183
-186000,-0.817673999999998,4.47,-5.98106168108746
-185000,-1.205466,4.59,-6.73894836638718
-184000,-0.5896,4.4,-5.53532208908183
-183000,-0.491433999999999,4.37,-5.34347000252736
-182000,-0.850144000000003,4.48,-6.04451987690296
-181000,-0.785176,4.46,-5.91754876308278
-180000,-0.556905999999999,4.39,-5.47142611575286
-179000,-0.850144000000003,4.48,-6.04451987690296
-178000,-0.720096,4.44,-5.79035876050587
-177000,-0.785176,4.46,-5.91754876308278
-176000,-0.556905999999999,4.39,-5.47142611575286
-175000,-0.327264000000001,4.32,-5.02262208115287
-174000,-0.195424000000001,4.28,-4.76495874464796
-173000,-0.524184,4.38,-5.4074754202347
-172000,-0.785176,4.46,-5.91754876308278
-171000,-1.012074,4.53,-6.36099002314265
-170000,-0.915,4.5,-6.17127210196639
-169000,-0.915,4.5,-6.17127210196639
-168000,-0.850144000000003,4.48,-6.04451987690296
-167000,-0.622265999999998,4.41,-5.59916334022162
-166000,-0.850144000000003,4.48,-6.04451987690296
-165000,-1.493664,4.68,-7.30219213348399
-164000,-1.493664,4.68,-7.30219213348399
-163000,-1.5574,4.7,-7.42675547098003
-162000,-1.429816,4.66,-7.17740990723121
-161000,-1.39785,4.65,-7.11493671082105
-160000,-1.525546,4.69,-7.3645011633266
-159000,-1.429816,4.66,-7.17740990723121
-158000,-1.525546,4.69,-7.3645011633266
-157000,-1.684536,4.74,-7.67522547970188
-156000,-1.811224,4.78,-7.92281993339677
-155000,-0.947385999999998,4.51,-6.23456613121432
-154000,-1.429816,4.66,-7.17740990723121
-153000,-1.301784,4.62,-6.92718878845544
-152000,-1.365856,4.64,-7.0524087922217
-151000,-1.429816,4.66,-7.17740990723121
-150000,-1.71625,4.75,-7.73720617640938
-149000,-1.71625,4.75,-7.73720617640938
-148000,-1.589226,4.71,-7.48895505644427
-147000,-1.937464,4.82,-8.16953883206471
-146000,-1.779594,4.77,-7.86100340325682
-145000,-1.684536,4.74,-7.67522547970188
-144000,-1.937464,4.82,-8.16953883206471
-143000,-1.811224,4.78,-7.92281993339677
-142000,-1.71625,4.75,-7.73720617640938
-141000,-1.905946,4.81,-8.1079411906815
-140000,-2.437944,4.98,-9.14765887646687
-139000,-2.094634,4.87,-8.47670620614296
-138000,-2.157306,4.89,-8.59919010044997
-137000,-1.8744,4.8,-8.0462888271091
-136000,-1.937464,4.82,-8.16953883206471
-135000,-2.063256,4.86,-8.41538217570568
-134000,-1.5574,4.7,-7.42675547098003
-133000,-0.622265999999998,4.41,-5.59916334022162
-132000,0.0695999999999981,4.2,-4.24700540655726
-131000,1.387254,3.81,-1.67182999697709
-130000,1.870646,3.67,-0.727106122888917
-129000,1.0794,3.9,-2.2734887408817
-128000,1.731974,3.71,-0.99812167355495
-127000,2.924966,3.37,1.33341882359063
-126000,3.677984,3.16,2.80509001843482
-125000,3.750344,3.14,2.94650779019981
-124000,3.282006,3.27,2.03120491025412
-123000,3.8954,3.1,3.23
-122000,3.605736,3.18,2.66389113542658
-121000,3.317864,3.26,2.10128449096099
-120000,3.282006,3.27,2.03120491025412
-119000,3.1746,3.3,1.82129450126863
-118000,2.676704,3.44,0.848224533182682
-117000,2.324424,3.54,0.159741218680622
-116000,2.184296,3.58,-0.114119885823025
-115000,1.731974,3.71,-0.99812167355495
-114000,1.387254,3.81,-1.67182999697709
-113000,0.977285999999998,3.93,-2.47305665611125
-112000,0.638725999999999,4.03,-3.13472609791271
-111000,0.672456000000003,4.02,-3.06880540358388
-110000,0.605024000000001,4.04,-3.20059207005233
-109000,0.336416000000001,4.12,-3.72554984835871
-108000,0.369894,4.11,-3.66012165373256
-107000,0.605024000000001,4.04,-3.20059207005233
-106000,0.74,4,-2.93679984835871
-105000,1.25015,3.85,-1.93978110504876
-104000,1.011296,3.92,-2.40658873989058
-103000,1.147616,3.88,-2.14016985311608
-102000,1.215944,3.86,-2.00663207659372
-101000,1.011296,3.92,-2.40658873989058
-1e+05,1.387254,3.81,-1.67182999697709
-99000,1.490376,3.78,-1.47029208293688
-98000,1.0794,3.9,-2.2734887408817
-97000,1.318646,3.83,-1.80591499539129
-96000,1.59375,3.75,-1.26826166919402
-95000,1.524806,3.77,-1.40300333387845
-94000,1.284384,3.84,-1.87287541131463
-93000,1.0794,3.9,-2.2734887408817
-92000,0.807656,3.98,-2.80457540437679
-91000,0.638725999999999,4.03,-3.13472609791271
-90000,0.537704,4.06,-3.33215984776404
-89000,0.470496000000001,4.08,-3.463508736719
-88000,0.369894,4.11,-3.66012165373256
-87000,0.136136000000001,4.18,-4.11696985014272
-86000,0.537704,4.06,-3.33215984776404
-85000,0.909349999999998,3.95,-2.60582832198502
-84000,1.352936,3.82,-1.73889985727878
-83000,1.318646,3.83,-1.80591499539129
-82000,1.4216,3.8,-1.6047054144862
-81000,1.352936,3.82,-1.73889985727878
-80000,1.0794,3.9,-2.2734887408817
-79000,0.571350000000002,4.05,-3.26640332000277
-78000,0.571350000000002,4.05,-3.26640332000277
-77000,0.470496000000001,4.08,-3.463508736719
-76000,0.537704,4.06,-3.33215984776404
-75000,0.909349999999998,3.95,-2.60582832198502
-74000,0.638725999999999,4.03,-3.13472609791271
-73000,-0.029994000000003,4.23,-4.44164832476016
-72000,0.0363739999999999,4.21,-4.31194110148074
-71000,0.00317600000000162,4.22,-4.37682207421503
-70000,-0.327264000000001,4.32,-5.02262208115287
-69000,-0.817673999999998,4.47,-5.98106168108746
-68000,-0.654904,4.42,-5.66294986917222
-67000,-0.720096,4.44,-5.79035876050587
-66000,-1.141114,4.57,-6.61318114072907
-65000,-0.850144000000003,4.48,-6.04451987690296
-64000,-0.458656,4.36,-5.27940986263083
-63000,-1.012074,4.53,-6.36099002314265
-62000,-1.2376,4.6,-6.80174989593245
-61000,-0.947385999999998,4.51,-6.23456613121432
-60000,-1.2376,4.6,-6.80174989593245
-59000,-0.687513999999999,4.43,-5.72668167593364
-58000,-0.882586000000001,4.49,-6.10792335052926
-57000,-0.687513999999999,4.43,-5.72668167593364
-56000,-0.42585,4.35,-5.21529500054512
-55000,-0.294346,4.31,-4.95828833031042
-54000,-0.524184,4.38,-5.4074754202347
-53000,-0.720096,4.44,-5.79035876050587
-52000,-0.294346,4.31,-4.95828833031042
-51000,-0.360153999999999,4.33,-5.08690110980614
-50000,-0.393016000000001,4.34,-5.15112541627022
-49000,-0.785176,4.46,-5.91754876308278
-48000,-0.752650000000001,4.45,-5.85398112288892
-47000,-0.524184,4.38,-5.4074754202347
-46000,-0.458656,4.36,-5.27940986263083
-45000,-0.360153999999999,4.33,-5.08690110980614
-44000,-0.850144000000003,4.48,-6.04451987690296
-43000,-0.785176,4.46,-5.91754876308278
-42000,-0.915,4.5,-6.17127210196639
-41000,-0.947385999999998,4.51,-6.23456613121432
-40000,-1.07665,4.55,-6.48719502631423
-39000,-1.07665,4.55,-6.48719502631423
-38000,-0.622265999999998,4.41,-5.59916334022162
-37000,-0.785176,4.46,-5.91754876308278
-36000,-0.752650000000001,4.45,-5.85398112288892
-35000,-1.044376,4.54,-6.42411988582303
-34000,-1.205466,4.59,-6.73894836638718
-33000,-1.173304,4.58,-6.67609211465271
-32000,-1.2376,4.6,-6.80174989593245
-31000,-1.301784,4.62,-6.92718878845544
-30000,-1.301784,4.62,-6.92718878845544
-29000,-1.652794,4.73,-7.6131900608052
-28000,-1.71625,4.75,-7.73720617640938
-27000,-1.71625,4.75,-7.73720617640938
-26000,-1.461754,4.67,-7.23982838145219
-25000,-1.937464,4.82,-8.16953883206471
-24000,-1.905946,4.81,-8.1079411906815
-23000,-2.063256,4.86,-8.41538217570568
-22000,-2.125984,4.88,-8.53797551439106
-21000,-2.219866,4.91,-8.72145510600024
-20000,-2.468986,4.99,-9.20832624063393
-19000,-2.375776,4.96,-9.02615998156518
-18000,-2.561944,5.02,-9.39
-17000,-2.125984,4.88,-8.53797551439106
-16000,-1.71625,4.75,-7.73720617640938
-15000,-0.882586000000001,4.49,-6.10792335052926
-14000,-0.195424000000001,4.28,-4.76495874464796
-13000,0.537704,4.06,-3.33215984776404
-12000,1.011296,3.92,-2.40658873989058
-11000,2.1144,3.6,-0.25072210493974
-10000,2.394656,3.52,0.297000104067555
-9000,2.889416,3.38,1.2639411869648
-8000,2.747496,3.42,0.986577862353313
-7000,2.924966,3.37,1.33341882359063
-6000,3.067446,3.33,1.61187659198581
-5000,3.317864,3.26,2.10128449096099
-4000,3.1746,3.3,1.82129450126863
-3000,3.210374,3.29,1.89120991540795
-2000,3.605736,3.18,2.66389113542658
-1000,3.425606,3.23,2.3118515662167
0,3.425606,3.23,2.3118515662167
