"year","dOice","dTsVscales","yearSample"
-7000,-34.79,-0.151265544989028,"(-7050,-7000]"
-6950,-34.6,0.00787856620336269,"(-7000,-6950]"
-6900,-34.77,-0.134513533284569,"(-6950,-6900]"
-6850,-34.54,0.0581346013167514,"(-6900,-6850]"
-6800,-34.66,-0.0423774689100203,"(-6850,-6800]"
-6750,-34.72,-0.092633504023409,"(-6800,-6750]"
-6700,-34.51,0.083262618873446,"(-6750,-6700]"
-6650,-34.54,0.0581346013167514,"(-6700,-6650]"
-6600,-34.61,-0.000497439648866838,"(-6650,-6600]"
-6550,-34.47,0.11676664228237,"(-6600,-6550]"
-6500,-35.08,-0.394169714703731,"(-6550,-6500]"
-6450,-34.55,0.0497585954645219,"(-6500,-6450]"
-6400,-34.35,0.217278712509142,"(-6450,-6400]"
-6350,-34.65,-0.0340014630577907,"(-6400,-6350]"
-6300,-34.78,-0.142889539136798,"(-6350,-6300]"
-6250,-34.8,-0.159641550841257,"(-6300,-6250]"
-6200,-34.77,-0.134513533284569,"(-6250,-6200]"
-6150,-34.81,-0.168017556693492,"(-6200,-6150]"
-6100,-34.4,0.175398683247988,"(-6150,-6100]"
-6050,-34.83,-0.184769568397952,"(-6100,-6050]"
-6000,-34.93,-0.268529626920264,"(-6050,-6000]"
-5950,-34.96,-0.293657644476959,"(-6000,-5950]"
-5900,-34.73,-0.101009509875639,"(-5950,-5900]"
-5850,-34.22,0.326166788588149,"(-5900,-5850]"
-5800,-34.82,-0.176393562545722,"(-5850,-5800]"
-5750,-34.62,-0.00887344550109637,"(-5800,-5750]"
-5700,-34.75,-0.117761521580103,"(-5750,-5700]"
-5650,-35.09,-0.402545720555966,"(-5700,-5650]"
-5600,-34.63,-0.0172494513533317,"(-5650,-5600]"
-5550,-34.82,-0.176393562545722,"(-5600,-5550]"
-5500,-34.51,0.083262618873446,"(-5550,-5500]"
-5450,-34.56,0.0413825896122866,"(-5500,-5450]"
-5400,-34.64,-0.0256254572055612,"(-5450,-5400]"
-5350,-35.02,-0.343913679590348,"(-5400,-5350]"
-5300,-34.97,-0.302033650329188,"(-5350,-5300]"
-5250,-35.09,-0.402545720555966,"(-5300,-5250]"
-5200,-34.68,-0.0591294806144851,"(-5250,-5200]"
-5150,-34.41,0.167022677395759,"(-5200,-5150]"
-5100,-34.98,-0.310409656181418,"(-5150,-5100]"
-5050,-34.65,-0.0340014630577907,"(-5100,-5050]"
-5000,-34.76,-0.126137527432333,"(-5050,-5000]"
-4950,-34.72,-0.092633504023409,"(-5000,-4950]"
-4900,-34.4,0.175398683247988,"(-4950,-4900]"
-4850,-34.74,-0.109385515727874,"(-4900,-4850]"
-4800,-34.85,-0.201521580102416,"(-4850,-4800]"
-4750,-34.6,0.00787856620336269,"(-4800,-4750]"
-4700,-34.78,-0.142889539136798,"(-4750,-4700]"
-4650,-35.05,-0.369041697147036,"(-4700,-4650]"
-4600,-34.87,-0.218273591806875,"(-4650,-4600]"
-4550,-34.45,0.133518653986829,"(-4600,-4550]"
-4500,-35,-0.327161667885882,"(-4550,-4500]"
-4450,-34.65,-0.0340014630577907,"(-4500,-4450]"
-4400,-34.99,-0.318785662033653,"(-4450,-4400]"
-4350,-35.1,-0.410921726408195,"(-4400,-4350]"
-4300,-34.65,-0.0340014630577907,"(-4350,-4300]"
-4250,-35.19,-0.486305779078273,"(-4300,-4250]"
-4200,-34.65,-0.0340014630577907,"(-4250,-4200]"
-4150,-34.96,-0.293657644476959,"(-4200,-4150]"
-4100,-35.25,-0.536561814191661,"(-4150,-4100]"
-4050,-35.02,-0.343913679590348,"(-4100,-4050]"
-4000,-34.73,-0.101009509875639,"(-4050,-4000]"
-3950,-35.07,-0.385793708851501,"(-4000,-3950]"
-3900,-35.11,-0.419297732260425,"(-3950,-3900]"
-3850,-35.21,-0.503057790782738,"(-3900,-3850]"
-3800,-35.05,-0.369041697147036,"(-3850,-3800]"
-3750,-35.06,-0.377417702999272,"(-3800,-3750]"
-3700,-34.63,-0.0172494513533317,"(-3750,-3700]"
-3650,-34.49,0.100014630577905,"(-3700,-3650]"
-3600,-35.13,-0.43604974396489,"(-3650,-3600]"
-3550,-34.96,-0.293657644476959,"(-3600,-3550]"
-3500,-35,-0.327161667885882,"(-3550,-3500]"
-3450,-35.07,-0.385793708851501,"(-3500,-3450]"
-3400,-34.81,-0.168017556693492,"(-3450,-3400]"
-3350,-34.91,-0.251777615215799,"(-3400,-3350]"
-3300,-35.15,-0.452801755669349,"(-3350,-3300]"
-3250,-35.08,-0.394169714703731,"(-3300,-3250]"
-3200,-35.17,-0.469553767373814,"(-3250,-3200]"
-3150,-35.02,-0.343913679590348,"(-3200,-3150]"
-3100,-34.91,-0.251777615215799,"(-3150,-3100]"
-3050,-35.19,-0.486305779078273,"(-3100,-3050]"
-3000,-34.98,-0.310409656181418,"(-3050,-3000]"
-2950,-34.64,-0.0256254572055612,"(-3000,-2950]"
-2900,-35.03,-0.352289685442577,"(-2950,-2900]"
-2850,-35.14,-0.444425749817119,"(-2900,-2850]"
-2800,-34.96,-0.293657644476959,"(-2850,-2800]"
-2750,-34.86,-0.209897585954646,"(-2800,-2750]"
-2700,-35.19,-0.486305779078273,"(-2750,-2700]"
-2650,-35.32,-0.59519385515728,"(-2700,-2650]"
-2600,-35.29,-0.570065837600586,"(-2650,-2600]"
-2550,-35.11,-0.419297732260425,"(-2600,-2550]"
-2500,-35.25,-0.536561814191661,"(-2550,-2500]"
-2450,-35.65,-0.871602048280907,"(-2500,-2450]"
-2400,-34.93,-0.268529626920264,"(-2450,-2400]"
-2350,-35.1,-0.410921726408195,"(-2400,-2350]"
-2300,-34.99,-0.318785662033653,"(-2350,-2300]"
-2250,-34.77,-0.134513533284569,"(-2300,-2250]"
-2200,-35.33,-0.60356986100951,"(-2250,-2200]"
-2150,-35.6,-0.829722019019754,"(-2200,-2150]"
-2100,-35.19,-0.486305779078273,"(-2150,-2100]"
-2050,-35.12,-0.427673738112655,"(-2100,-2050]"
-2000,-35,-0.327161667885882,"(-2050,-2000]"
-1950,-35.03,-0.352289685442577,"(-2000,-1950]"
-1900,-34.66,-0.0423774689100203,"(-1950,-1900]"
-1850,-35.19,-0.486305779078273,"(-1900,-1850]"
-1800,-35.43,-0.687329919531822,"(-1850,-1800]"
-1750,-35.72,-0.930234089246525,"(-1800,-1750]"
-1700,-35.22,-0.511433796634967,"(-1750,-1700]"
-1650,-35.68,-0.896730065837601,"(-1700,-1650]"
-1600,-34.84,-0.193145574250187,"(-1650,-1600]"
-1550,-35.42,-0.678953913679593,"(-1600,-1550]"
-1500,-35.68,-0.896730065837601,"(-1550,-1500]"
-1450,-35.09,-0.402545720555966,"(-1500,-1450]"
-1400,-35.2,-0.494681784930508,"(-1450,-1400]"
-1350,-35.09,-0.402545720555966,"(-1400,-1350]"
-1300,-35.26,-0.544937820043891,"(-1350,-1300]"
-1250,-35.27,-0.553313825896127,"(-1300,-1250]"
-1200,-35.34,-0.611945866861745,"(-1250,-1200]"
-1150,-35.51,-0.75433796634967,"(-1200,-1150]"
-1100,-35.58,-0.812970007315289,"(-1150,-1100]"
-1050,-35.09,-0.402545720555966,"(-1100,-1050]"
-1000,-35.01,-0.335537673738112,"(-1050,-1000]"
-950,-35.66,-0.879978054133137,"(-1000,-950]"
-900,-35.3,-0.578441843452815,"(-950,-900]"
-850,-35.49,-0.737585954645211,"(-900,-850]"
-800,-35.63,-0.854850036576448,"(-850,-800]"
-750,-35.38,-0.645449890270669,"(-800,-750]"
-700,-35.33,-0.60356986100951,"(-750,-700]"
-650,-35.67,-0.888354059985372,"(-700,-650]"
-600,-35.27,-0.553313825896127,"(-650,-600]"
-550,-35.1,-0.410921726408195,"(-600,-550]"
-500,-35.41,-0.670577907827357,"(-550,-500]"
-450,-35.36,-0.628697878566204,"(-500,-450]"
-400,-35.48,-0.729209948792976,"(-450,-400]"
-350,-35.62,-0.846474030724213,"(-400,-350]"
-300,-35.8,-0.997242136064374,"(-350,-300]"
-250,-35.63,-0.854850036576448,"(-300,-250]"
-200,-35.42,-0.678953913679593,"(-250,-200]"
-150,-35.45,-0.704081931236287,"(-200,-150]"
-100,-35.05,-0.369041697147036,"(-150,-100]"
-50,-34.83,-0.184769568397952,"(-100,-50]"
0,-35.19,-0.486305779078273,"(-50,122.9]"
